Galaxy Number,X coord,Y coord,X radius,Y radius,Pixel Count 
790,2330,2984,5,4,5002.0 
791,528,3672,5,4,4502.0 
792,2304,4317,4,4,4329.0 
793,171,110,2,3,1451.0 
794,1576,470,6,6,9851.0 
795,1380,2102,5,6,8969.0 
796,166,182,5,3,3240.0 
797,749,1813,5,5,6858.0 
798,721,2908,5,5,5942.0 
799,656,3351,6,10,7331.0 
800,439,1455,6,6,11097.0 
801,808,1715,8,6,12777.0 
802,1262,2160,6,7,11102.0 
803,1026,252,8,6,6999.0 
804,649,813,5,4,5320.0 
805,505,3180,5,5,5758.0 
806,2469,487,1,6,588.0 
807,222,1459,6,7,5746.0 
808,1332,1738,6,6,5877.0 
809,677,1861,6,4,6097.0 
810,2194,3257,44,6,11628.0 
811,1783,749,7,6,13096.0 
812,933,1227,4,5,4721.0 
813,686,1232,6,5,8067.0 
814,1349,2011,5,5,6098.0 
815,143,2116,6,7,12750.0 
816,1022,2170,5,5,6619.0 
817,231,3469,6,5,7860.0 
818,2195,4483,1,1,297.0 
819,2124,538,5,4,4974.0 
820,1202,793,6,6,9345.0 
821,898,2180,6,5,8131.0 
822,925,2300,10,15,9415.0 
823,510,800,6,6,8284.0 
824,865,884,6,4,7457.0 
825,628,2438,5,5,6143.0 
826,1894,531,5,5,6567.0 
827,571,2630,6,7,14524.0 
828,1942,2745,6,4,5236.0 
829,1851,103,2,5,1971.0 
830,659,4510,6,1,973.0 
831,2179,1402,7,4,6441.0 
832,2070,2927,5,5,6295.0 
833,2450,3421,19,12,11597.0 
834,948,3565,6,5,7189.0 
835,1736,3691,4,5,5296.0 
836,1358,2877,4,4,3241.0 
837,1934,3203,6,5,6951.0 
838,1907,3375,5,4,5428.0 
839,2149,3949,5,4,5311.0 
840,2004,1878,5,4,4955.0 
841,473,2136,4,4,4436.0 
842,998,2772,10,32,29772.0 
843,411,2929,6,6,10435.0 
844,2202,3250,37,12,16745.0 
845,2125,432,5,5,7021.0 
846,2060,1961,5,5,6809.0 
847,1728,2607,6,5,6241.0 
848,1191,4453,4,4,4301.0 
849,2382,223,4,4,4248.0 
850,346,2010,7,7,14863.0 
851,926,1220,4,5,4616.0 
852,2355,3765,6,6,9876.0 
853,744,4400,5,6,7195.0 
854,1756,2824,5,7,9901.0 
855,1756,2825,5,6,743.0 
856,2446,4304,6,4,4502.0 
857,747,2610,6,5,8016.0 
858,1071,881,5,3,3858.0 
859,2423,2314,6,4,3611.0 
860,1002,2536,5,5,5814.0 
861,1647,2909,5,4,3911.0 
862,1929,2406,5,5,4311.0 
863,2402,3944,4,4,4391.0 
864,1612,4436,5,5,5780.0 
865,1778,384,5,5,7541.0 
866,1778,385,6,5,935.0 
867,2216,2624,5,5,6343.0 
868,709,3337,5,4,3952.0 
869,800,3355,6,6,2673.0 
870,2118,4270,4,4,3819.0 
871,2349,950,5,5,6892.0 
872,2096,4456,5,3,3537.0 
873,1086,670,5,5,6036.0 
874,872,912,6,5,7322.0 
875,2425,2293,5,4,5403.0 
876,401,1218,6,4,5628.0 
877,428,1786,7,6,11007.0 
878,576,1846,6,4,6464.0 
879,653,3587,4,4,3735.0 
880,2354,1352,4,5,5196.0 
881,2468,1689,1,4,301.0 
882,2021,116,4,5,2645.0 
883,932,157,4,5,4223.0 
884,1308,262,6,7,10425.0 
885,119,551,11,5,2480.0 
886,1509,3465,5,13,6868.0 
887,505,636,6,4,5516.0 
888,399,1185,5,4,4261.0 
889,2352,2253,5,4,4438.0 
890,1933,2497,4,4,4170.0 
891,460,2569,5,5,6064.0 
892,2057,2994,5,4,4604.0 
893,110,1372,5,6,6645.0 
894,2163,2725,5,4,5154.0 
895,135,2821,5,5,5198.0 
896,1870,718,6,3,2238.0 
897,2406,2155,5,4,5124.0 
898,703,2707,7,8,15426.0 
899,1284,2773,5,5,5682.0 
900,1709,870,5,4,4872.0 
901,1043,1358,6,5,7447.0 
902,648,2128,6,5,6395.0 
903,2101,3705,6,5,7365.0 
904,660,4510,5,1,600.0 
905,2179,624,4,4,3931.0 
906,821,1630,4,14,3716.0 
907,2199,339,4,4,4413.0 
908,1104,920,7,5,4136.0 
909,1059,1764,6,5,7175.0 
910,948,2774,64,26,53783.0 
911,2113,3759,50,15,22526.0 
912,2083,4510,18,1,684.0 
913,1216,616,5,4,4345.0 
914,1549,1281,4,4,3771.0 
915,1372,2550,13,5,4145.0 
916,613,682,6,6,9933.0 
917,348,800,5,6,7880.0 
918,1217,1619,5,4,5017.0 
919,940,2380,5,5,5630.0 
920,800,3345,7,17,8487.0 
921,2084,4508,17,2,1900.0 
922,100,673,12,14,5617.0 
923,2195,1238,8,5,9193.0 
924,2466,1674,3,19,1771.0 
925,2163,2208,16,5,2777.0 
926,294,2307,5,4,5278.0 
927,1080,2909,6,4,5212.0 
928,1142,4004,12,5,4630.0 
929,1104,900,8,27,5429.0 
930,1936,2542,5,4,4084.0 
931,383,4082,6,6,9344.0 
932,1512,1653,5,4,5111.0 
933,1513,1653,4,4,404.0 
934,2201,2642,5,4,4985.0 
935,604,2663,5,5,6407.0 
936,728,2754,4,5,4736.0 
937,1329,2936,6,5,4290.0 
938,566,3322,5,5,4877.0 
939,1239,575,24,6,5482.0 
940,2150,1446,4,5,4267.0 
941,2182,1924,4,4,4155.0 
942,1935,2384,4,4,3557.0 
943,1460,975,5,8,10891.0 
944,1753,2332,6,5,8270.0 
945,1038,2186,5,6,6806.0 
946,2126,4139,4,3,2583.0 
947,1572,4238,4,4,3915.0 
948,1095,1004,5,4,4489.0 
949,517,1333,5,4,4676.0 
950,2136,3691,4,5,3505.0 
951,1866,523,5,5,5594.0 
952,1866,524,6,5,1401.0 
953,2181,1237,5,5,4874.0 
954,1890,3259,4,5,2227.0 
955,703,3302,5,5,4854.0 
956,426,3721,6,4,5080.0 
957,434,4079,5,5,5673.0 
958,1277,976,5,5,6411.0 
959,910,1385,5,4,4818.0 
960,1508,2666,5,4,4426.0 
961,2234,3252,6,11,6151.0 
962,339,2349,5,4,4562.0 
963,491,3438,5,4,4209.0 
964,1145,3512,6,5,5062.0 
965,1772,4381,4,4,3674.0 
966,1939,263,11,4,3337.0 
967,724,613,5,4,4512.0 
968,1203,2266,4,5,2251.0 
969,2278,2396,6,4,6056.0 
970,687,2414,6,4,5347.0 
971,2457,2955,4,4,3621.0 
972,204,3413,5,4,4894.0 
973,2361,235,4,5,5522.0 
974,1814,1391,4,4,4195.0 
975,356,2273,5,4,4760.0 
976,722,3113,5,4,4212.0 
977,393,775,4,4,3592.0 
978,2108,1427,6,16,10453.0 
979,2459,1685,10,7,4158.0 
980,1714,2200,5,6,7082.0 
981,2469,3257,1,5,791.0 
982,1250,3280,377,9,59788.0 
983,100,650,11,37,19620.0 
984,101,652,16,34,10594.0 
985,583,830,6,4,5953.0 
986,2469,1754,1,4,610.0 
987,1835,1880,4,4,3754.0 
988,1846,3960,5,5,3212.0 
989,2236,4459,3,1,388.0 
990,506,865,6,4,6176.0 
991,1621,4140,6,5,6874.0 
992,1110,652,6,6,7983.0 
993,2192,680,4,4,3969.0 
994,1874,1736,5,4,4649.0 
995,2382,2073,5,4,4107.0 
996,1129,3689,4,6,4655.0 
997,1130,3689,4,5,363.0 
998,1807,3868,4,4,3747.0 
999,2356,4075,4,4,3489.0 
1000,266,4370,15,9,11216.0 
1001,656,4510,9,1,713.0 
1002,837,883,7,5,7926.0 
1003,772,1931,5,5,6070.0 
1004,1117,2593,5,5,3263.0 
1005,121,3116,6,4,4942.0 
1006,800,3295,7,67,18930.0 
1007,800,3297,16,65,23613.0 
1008,2392,3713,5,6,6970.0 
1009,1298,4239,4,4,3339.0 
1010,1515,207,1,1,209.0 
1011,2467,322,2,4,1652.0 
1012,2469,647,1,5,871.0 
1013,2394,2803,4,4,3859.0 
1014,2281,2969,5,6,6045.0 
1015,2282,2970,5,5,698.0 
1016,1397,3535,5,4,3139.0 
1017,1514,3536,6,4,4687.0 
1018,1941,1711,6,5,6638.0 
1019,2469,1951,1,22,2762.0 
1020,1165,2876,6,19,6960.0 
1021,1039,3728,4,4,3112.0 
1022,2211,4067,3,3,2139.0 
1023,1982,4294,4,4,3892.0 
1024,990,172,5,28,3425.0 
1025,2401,218,4,3,2600.0 
1026,1800,556,5,5,5716.0 
1027,1307,1303,5,5,6386.0 
1028,835,2517,5,4,4516.0 
1029,998,2782,8,22,7325.0 
1030,351,3146,5,6,7169.0 
1031,2469,1959,1,14,1816.0 
1032,1874,3262,20,5,2320.0 
1033,665,3442,5,4,4584.0 
1034,617,4378,5,5,4984.0 
1035,2054,4391,5,4,4324.0 
1036,661,4509,5,1,316.0 
1037,914,1148,5,4,4321.0 
1038,2374,1353,2,5,1512.0 
1039,2468,1956,1,17,1776.0 
1040,2468,1957,1,16,1553.0 
1041,2177,2212,4,4,1960.0 
1042,1810,3036,4,4,3096.0 
1043,446,3569,4,5,3696.0 
1044,935,3836,6,5,2993.0 
1045,2166,145,3,4,3012.0 
1046,1857,765,6,9,4159.0 
1047,1201,1058,7,4,5773.0 
1048,2286,1346,4,8,7377.0 
1049,1324,2855,5,4,3650.0 
1050,1910,3216,7,7,11341.0 
1051,293,2181,4,5,4260.0 
1052,1615,3433,4,14,2779.0 
1053,2391,4317,3,5,3009.0 
1054,2355,1321,6,4,4787.0 
1055,317,2051,4,3,2663.0 
1056,1726,3222,5,4,3645.0 
1057,2387,3233,4,4,3262.0 
1058,874,3247,5,5,4981.0 
1059,1213,3354,4,4,2109.0 
1060,1538,3510,9,9,15512.0 
1061,1539,3510,9,10,1167.0 
1062,1308,4170,5,4,3066.0 
1063,1221,1892,4,4,3594.0 
1064,1406,2047,4,4,2974.0 
1065,1202,2250,5,5,5668.0 
1066,1408,2593,5,8,7901.0 
1067,1408,2594,6,7,2138.0 
1068,264,2896,5,5,5108.0 
1069,953,1008,4,4,3372.0 
1070,992,1081,6,4,5126.0 
1071,1302,2566,4,4,3002.0 
1072,2400,2725,3,3,1750.0 
1073,1131,2887,13,4,2581.0 
1074,1822,3262,4,7,5187.0 
1075,2040,607,4,3,2883.0 
1076,587,1815,4,4,3798.0 
1077,2040,1932,4,6,5587.0 
1078,417,2227,4,4,3318.0 
1079,567,2494,4,4,3279.0 
1080,1729,4334,4,4,3027.0 
1081,1790,2939,5,5,5197.0 
1082,2233,3130,4,4,3311.0 
1083,1896,3877,5,5,5361.0 
1084,983,296,5,5,5557.0 
1085,2424,964,4,5,4387.0 
1086,764,1012,5,4,4929.0 
1087,2468,1958,1,15,1339.0 
1088,1704,2060,4,4,3901.0 
1089,2068,2679,5,4,4721.0 
1090,559,3254,6,13,5443.0 
1091,2153,3769,8,14,4947.0 
1092,2098,4508,3,2,506.0 
1093,2053,123,2,3,840.0 
1094,2364,315,4,3,2884.0 
1095,628,2558,6,4,4413.0 
1096,1105,2576,9,18,6776.0 
1097,2025,3030,5,5,5095.0 
1098,2138,4080,5,4,3346.0 
1099,2163,4124,3,4,2615.0 
1100,1770,4196,5,3,3488.0 
1101,2410,837,5,4,5113.0 
1102,1450,1758,3,4,1314.0 
1103,2151,2309,5,16,8467.0 
1104,682,2687,5,4,4305.0 
1105,2265,3713,4,4,3562.0 
1106,797,1750,6,7,9573.0 
1107,2469,1953,1,20,2071.0 
1108,2469,1954,1,19,1824.0 
1109,2298,2092,4,5,4424.0 
1110,1653,2511,5,4,3368.0 
1111,2469,3258,1,4,489.0 
1112,846,3475,6,4,4425.0 
1113,580,4100,5,11,5207.0 
1114,1477,990,4,4,3567.0 
1115,847,3314,5,4,3487.0 
1116,2166,3440,4,4,3174.0 
1117,2452,477,17,10,2375.0 
1118,2108,1420,7,23,9704.0 
1119,255,1482,7,5,8597.0 
1120,100,2444,3,5,1544.0 
1121,2420,3297,4,4,3578.0 
1122,800,3335,11,27,3890.0 
1123,496,3600,4,4,3331.0 
1124,2027,3629,5,5,5895.0 
1125,2261,3844,35,6,2380.0 
1126,1225,4510,6,1,653.0 
1127,2469,649,1,3,350.0 
1128,1870,1483,6,5,6950.0 
1129,336,2259,7,5,7562.0 
1130,1784,4296,4,4,2494.0 
1131,1460,4460,4,4,2816.0 
1132,1146,1517,4,6,5763.0 
1133,498,1537,6,24,7251.0 
1134,917,1628,5,4,4650.0 
1135,231,2344,5,4,4968.0 
1136,934,2916,5,4,3917.0 
1137,453,3287,5,5,5689.0 
1138,1846,3486,4,4,3392.0 
1139,1154,3997,5,6,3910.0 
1140,1462,4476,4,3,1841.0 
1141,1021,4478,4,5,4194.0 
1142,1597,121,11,25,7207.0 
1143,1638,146,1,1,209.0 
1144,2468,238,1,3,459.0 
1145,1517,720,4,4,3372.0 
1146,2283,1186,4,5,4693.0 
1147,1736,1750,5,6,7109.0 
1148,928,2027,4,3,2176.0 
1149,606,2753,4,7,4377.0 
1150,2377,2825,7,5,7266.0 
1151,2469,1963,1,10,767.0 
1152,1070,3277,5,4,3304.0 
1153,1136,3405,3,4,1685.0 
1154,2360,477,3,5,2833.0 
1155,726,1188,6,4,4449.0 
1156,727,1188,5,5,1053.0 
1157,165,1505,4,4,3249.0 
1158,1325,1858,4,3,2506.0 
1159,241,2772,4,5,2460.0 
1160,1885,3009,6,4,4729.0 
1161,861,4294,4,6,4809.0 
1162,1327,4398,5,9,4093.0 
1163,411,759,5,5,5580.0 
1164,1641,2047,3,4,2378.0 
1165,1141,3187,6,5,4139.0 
1166,1142,3187,5,7,632.0 
1167,2295,3848,3,4,976.0 
1168,760,3955,4,4,2870.0 
1169,807,278,7,5,6785.0 
1170,807,279,6,5,714.0 
1171,1873,718,3,3,517.0 
1172,221,1453,7,15,6351.0 
1173,1743,2155,3,4,2229.0 
1174,1006,2849,6,4,3713.0 
1175,898,3132,4,4,3154.0 
1176,300,4374,3,3,1549.0 
1177,1325,4390,5,22,6407.0 
1178,170,108,4,6,2270.0 
1179,1389,384,8,6,4552.0 
1180,1542,531,4,4,3288.0 
1181,1494,1406,4,3,2343.0 
1182,100,1437,4,15,2473.0 
1183,2469,1690,1,4,209.0 
1184,1992,2812,4,4,3207.0 
1185,889,2881,4,10,3609.0 
1186,1063,2894,3,4,2242.0 
1187,1413,4272,4,3,2300.0 
1188,2311,414,4,4,3806.0 
1189,1919,1856,5,4,4398.0 
1190,951,2338,5,5,2947.0 
1191,2174,3244,5,3,2268.0 
1192,1525,3609,4,5,3560.0 
1193,218,1438,6,5,5221.0 
1194,2044,1956,5,4,3802.0 
1195,897,3701,4,3,1957.0 
1196,1022,129,4,3,1880.0 
1197,835,811,5,4,3970.0 
1198,511,1884,4,4,3040.0 
1199,2469,1961,1,12,781.0 
1200,210,2383,6,4,4548.0 
1201,1321,2777,4,3,2010.0 
1202,751,3041,6,4,4862.0 
1203,2237,4459,2,1,248.0 
1204,1212,4494,4,5,3689.0 
1205,839,1163,26,7,2866.0 
1206,1228,4010,4,4,2926.0 
1207,2349,258,5,5,5643.0 
1208,1121,343,7,3,2354.0 
1209,1970,418,3,4,2257.0 
1210,2297,1250,4,5,4383.0 
1211,2387,2573,6,4,4476.0 
1212,1996,2906,4,5,4080.0 
1213,1982,2981,5,4,3974.0 
1214,1460,3577,4,3,1898.0 
1215,1501,3839,5,3,2610.0 
1216,1189,638,5,4,3705.0 
1217,439,704,8,4,3262.0 
1218,2448,1301,4,5,3789.0 
1219,2015,1774,4,4,3580.0 
1220,1715,2598,15,6,3161.0 
1221,841,3405,6,4,3904.0 
1222,2153,3746,7,37,10271.0 
1223,628,4054,4,4,2659.0 
1224,1269,4066,4,4,3195.0 
1225,2256,4356,2,4,854.0 
1226,969,276,6,5,5589.0 
1227,1257,577,4,4,688.0 
1228,1355,1654,5,9,7573.0 
1229,851,2870,59,24,17154.0 
1230,1543,4379,5,5,5164.0 
1231,1361,4507,11,3,1712.0 
1232,1284,200,4,4,2721.0 
1233,570,929,13,3,1216.0 
1234,1505,1011,4,3,2178.0 
1235,2469,1966,1,7,421.0 
1236,211,2147,4,6,3782.0 
1237,2317,2295,4,5,3284.0 
1238,2123,2492,4,4,2778.0 
1239,2258,2585,3,5,2558.0 
1240,1624,2602,4,4,3156.0 
1241,912,2882,12,5,2963.0 
1242,601,3175,4,3,2148.0 
1243,1516,4471,4,4,2576.0 
1244,200,105,7,1,638.0 
1245,201,105,6,3,2508.0 
1246,961,204,5,4,3028.0 
1247,1071,462,5,4,3849.0 
1248,563,1655,5,4,3726.0 
1249,2151,2303,4,22,7571.0 
1250,2125,2442,4,3,2324.0 
1251,462,2893,4,5,3339.0 
1252,1935,3464,4,4,2553.0 
1253,1082,4089,4,4,3103.0 
1254,221,4408,5,7,4570.0 
1255,2280,4445,1,2,139.0 
1256,2282,601,11,3,1615.0 
1257,221,984,3,3,1802.0 
1258,970,1014,5,19,3402.0 
1259,846,1173,15,5,4982.0 
1260,2377,1674,6,4,3945.0 
1261,2468,1960,1,13,851.0 
1262,2469,1964,1,9,362.0 
1263,2469,1967,1,6,236.0 
1264,598,2050,4,4,2979.0 
1265,609,2616,4,4,3410.0 
1266,923,3141,4,3,1914.0 
1267,903,3216,9,15,4705.0 
1268,1046,3219,4,4,2520.0 
1269,295,134,15,4,2719.0 
1270,1115,819,5,5,5016.0 
1271,833,1126,4,4,3051.0 
1272,2292,2528,4,6,4729.0 
1273,1382,2551,3,4,1205.0 
1274,1454,2576,6,4,4015.0 
1275,525,2663,5,5,4735.0 
1276,1141,2885,3,5,1181.0 
1277,712,3156,4,3,2052.0 
1278,1613,3542,5,4,2773.0 
1279,1660,3628,3,5,2427.0 
1280,1657,230,4,5,4001.0 
1281,2464,238,5,3,2234.0 
1282,1376,1575,4,5,4045.0 
1283,1939,2861,5,5,4929.0 
1284,655,4508,9,2,846.0 
1285,2388,391,4,4,2927.0 
1286,1516,490,4,5,4272.0 
1287,2025,1564,5,4,3589.0 
1288,1092,1931,4,5,2699.0 
1289,1897,1961,19,4,1804.0 
1290,2368,1972,3,4,2134.0 
1291,1892,2897,5,3,2592.0 
1292,530,3025,5,4,3692.0 
1293,1854,3798,5,3,2659.0 
1294,2467,237,2,5,1218.0 
1295,2220,1661,4,4,2856.0 
1296,634,2229,4,4,2744.0 
1297,2151,2314,4,11,1689.0 
1298,1629,3403,4,4,1458.0 
1299,2397,3504,4,4,2684.0 
1300,2385,3674,5,9,2517.0 
1301,2173,4049,3,5,2945.0 
1302,1175,145,6,4,3913.0 
1303,603,165,4,3,1739.0 
1304,2467,452,2,41,869.0 
1305,2359,480,3,3,831.0 
1306,453,1196,5,3,2787.0 
1307,201,1642,8,3,3899.0 
1308,2468,1949,1,24,1363.0 
1309,2468,1952,1,21,1021.0 
1310,1823,1956,5,4,3967.0 
1311,1012,2072,6,4,3606.0 
1312,1072,2754,5,4,3737.0 
1313,2034,2825,3,4,2102.0 
1314,1634,3397,4,5,2532.0 
1315,2390,3684,4,4,1749.0 
1316,1699,3688,4,4,2677.0 
1317,1102,4069,4,4,3267.0 
1318,580,4094,5,17,5478.0 
1319,1969,4239,3,3,1857.0 
1320,991,194,5,4,771.0 
1321,199,351,2,5,1315.0 
1322,1941,956,6,7,11094.0 
1323,186,1379,6,4,3837.0 
1324,1901,2236,4,4,3453.0 
1325,307,2415,3,4,2056.0 
1326,535,2541,4,5,3774.0 
1327,150,2618,6,4,4528.0 
1328,238,2757,6,19,3533.0 
1329,998,2760,7,44,8795.0 
1330,2049,4172,9,4,2169.0 
1331,730,4483,9,5,2762.0 
1332,1688,4500,3,6,1541.0 
1333,169,181,2,3,477.0 
1334,2466,324,3,2,637.0 
1335,2107,1436,4,8,1787.0 
1336,2015,1602,4,4,2856.0 
1337,2469,1752,1,6,532.0 
1338,1086,1929,10,10,3111.0 
1339,2266,2343,5,3,2427.0 
1340,656,2866,3,3,1749.0 
1341,656,3357,4,4,667.0 
1342,2215,4510,7,1,677.0 
1343,927,2260,9,53,8304.0 
1344,2419,2382,4,4,2850.0 
1345,2181,2523,6,4,4233.0 
1346,1454,2938,4,12,3530.0 
1347,1454,2939,5,11,753.0 
1348,2160,2940,3,3,1579.0 
1349,1840,3498,4,4,2436.0 
1350,938,3824,4,16,2292.0 
1351,1581,4302,3,3,1492.0 
1352,982,4414,4,1,413.0 
1353,228,363,6,3,2985.0 
1354,2469,488,1,5,375.0 
1355,268,508,5,4,3622.0 
1356,2469,1955,1,18,793.0 
1357,113,2062,12,1,159.0 
1358,1718,2152,5,5,4722.0 
1359,137,2260,5,2,1330.0 
1360,1714,2304,4,3,2335.0 
1361,1672,2499,6,13,4591.0 
1362,1853,2571,4,3,2125.0 
1363,1854,2571,3,4,399.0 
1364,2235,3288,56,25,64221.0 
1365,279,3762,4,4,2966.0 
1366,1345,3904,4,4,2652.0 
1367,467,4445,3,3,1424.0 
1368,1110,1298,5,15,5843.0 
1369,1771,1383,4,4,3171.0 
1370,1359,1661,4,4,2779.0 
1371,211,2022,3,4,1884.0 
1372,949,2326,5,18,3597.0 
1373,1051,2394,4,5,4053.0 
1374,817,2597,4,4,2558.0 
1375,1866,4153,5,4,3108.0 
1376,1867,4153,4,4,687.0 
1377,1668,4390,4,6,2312.0 
1378,1949,259,3,3,890.0 
1379,2109,1271,4,4,2886.0 
1380,1791,1432,4,4,3108.0 
1381,422,1574,5,4,3578.0 
1382,1765,2727,4,4,2513.0 
1383,1765,2728,4,4,542.0 
1384,1733,2746,4,4,2826.0 
1385,1808,3193,4,7,4991.0 
1386,1001,3646,5,4,3789.0 
1387,591,3874,2,3,902.0 
1388,171,4314,3,4,2053.0 
1389,1853,4433,5,4,3553.0 
1390,2289,4488,10,4,612.0 
1391,1227,4508,2,2,362.0 
1392,168,347,3,3,287.0 
1393,171,349,3,6,1403.0 
1394,2469,490,1,3,294.0 
1395,589,1175,3,7,1789.0 
1396,1112,1310,5,7,3674.0 
1397,2469,1755,1,3,159.0 
1398,373,1975,4,3,2232.0 
1399,2340,2009,18,5,2802.0 
1400,2458,2066,6,4,3615.0 
1401,928,2310,6,5,1880.0 
1402,1889,2371,3,9,3049.0 
1403,1831,3281,3,3,1345.0 
1404,203,3918,3,12,2773.0 
1405,1834,3948,11,11,4572.0 
1406,2247,3958,5,3,2715.0 
1407,2218,4509,3,1,237.0 
1408,1532,365,5,4,3110.0 
1409,2338,851,9,6,5222.0 
1410,130,963,4,3,1884.0 
1411,2373,1355,4,3,995.0 
1412,2374,1355,3,4,118.0 
1413,182,1648,5,3,2485.0 
1414,805,1681,5,4,3587.0 
1415,2381,1923,3,5,1780.0 
1416,435,2691,3,5,2645.0 
1417,2162,3448,4,5,3399.0 
1418,111,3527,3,3,988.0 
1419,2115,4028,4,5,3695.0 
1420,758,4365,4,4,2510.0 
1421,1687,4504,3,3,393.0 
1422,469,708,3,4,1879.0 
1423,360,1162,5,4,2783.0 
1424,557,1526,3,4,2031.0 
1425,304,1912,5,4,3871.0 
1426,2359,2370,5,5,4807.0 
1427,934,2515,4,5,3573.0 
1428,934,2516,4,4,439.0 
1429,1913,2687,4,4,2585.0 
1430,2469,3255,1,7,548.0 
1431,822,3582,5,4,3302.0 
1432,730,3783,3,4,1992.0 
1433,2450,4304,2,4,674.0 
1434,168,259,4,2,1162.0 
1435,1158,1007,4,4,2610.0 
1436,2467,1753,2,4,419.0 
1437,785,2650,7,8,3831.0 
1438,2239,3166,3,3,1611.0 
1439,579,4089,4,25,5614.0 
1440,111,4500,5,4,2075.0 
1441,2050,122,7,5,3618.0 
1442,1732,263,2,2,486.0 
1443,2292,597,2,5,1202.0 
1444,1167,1065,4,4,2726.0 
1445,2379,2548,5,4,3144.0 
1446,1481,2629,3,3,1527.0 
1447,612,2695,5,4,3562.0 
1448,181,3324,5,3,2416.0 
1449,587,3397,4,4,2385.0 
1450,776,3846,3,3,1646.0 
1451,1415,4410,4,2,1053.0 
1452,2219,4509,2,1,46.0 
1453,198,100,1,2,103.0 
1454,2165,142,6,8,4084.0 
1455,1124,343,4,3,611.0 
1456,1267,509,38,8,4645.0 
1457,1568,568,14,4,2193.0 
1458,1885,1039,3,3,1661.0 
1459,394,1153,3,4,1894.0 
1460,170,1516,3,5,1965.0 
1461,2388,2000,5,4,3349.0 
1462,109,2519,3,5,2038.0 
1463,1403,2589,6,6,2254.0 
1464,841,2662,4,4,2482.0 
1465,1668,2821,4,5,2277.0 
1466,2348,3135,3,3,1739.0 
1467,2448,3263,4,2,1137.0 
1468,2057,4169,3,4,1199.0 
1469,1285,4438,3,3,1480.0 
1470,1042,207,4,4,2317.0 
1471,940,783,4,4,2690.0 
1472,2102,1646,3,4,2141.0 
1473,2468,1965,1,8,336.0 
1474,1331,2488,4,4,2519.0 
1475,432,2573,3,5,2483.0 
1476,432,2574,4,4,1003.0 
1477,1673,2698,4,3,2017.0 
1478,1713,2865,4,3,1588.0 
1479,2286,3293,6,21,7631.0 
1480,1979,3783,3,3,1372.0 
1481,429,525,4,4,2681.0 
1482,1874,809,4,4,2586.0 
1483,964,1032,6,3,1930.0 
1484,1972,1555,3,14,2391.0 
1485,136,2176,2,3,651.0 
1486,2150,2299,5,26,5245.0 
1487,1045,2447,4,4,2588.0 
1488,888,2874,5,19,7056.0 
1489,1897,2913,3,3,1595.0 
1490,2234,3030,3,3,1513.0 
1491,2128,3084,4,3,1856.0 
1492,2126,3150,3,5,1456.0 
1493,1269,3214,389,167,934710.0 
1494,107,3526,6,3,797.0 
1495,1688,3624,4,4,2399.0 
1496,1511,3716,3,4,1668.0 
1497,407,4442,3,4,1803.0 
1498,408,4442,3,4,392.0 
1499,2093,4453,7,4,2252.0 
1500,181,100,1,2,86.0 
1501,861,883,10,4,2026.0 
1502,2249,1442,4,4,2769.0 
1503,887,2197,4,4,2710.0 
1504,1889,2375,3,5,1203.0 
1505,891,2863,21,6,3867.0 
1506,1817,3161,4,5,2924.0 
1507,1816,3162,7,4,866.0 
1508,2152,3778,4,5,914.0 
1509,580,4106,3,5,673.0 
1510,1379,4267,5,3,2092.0 
1511,662,4509,4,1,232.0 
1512,231,362,3,4,908.0 
1513,1687,392,5,3,1537.0 
1514,1705,397,4,4,3075.0 
1515,2052,529,4,4,3270.0 
1516,2053,530,4,4,609.0 
1517,1192,928,5,4,3431.0 
1518,986,1076,3,8,2035.0 
1519,488,1553,17,4,1780.0 
1520,1903,1709,5,4,3226.0 
1521,2468,1962,1,11,252.0 
1522,1537,2061,2,2,548.0 
1523,488,2153,5,4,3501.0 
1524,2224,2700,3,3,1622.0 
1525,1589,3365,7,6,3104.0 
1526,1047,3625,5,5,4075.0 
1527,1227,4510,4,1,320.0 
1528,2216,4510,6,1,403.0 
1529,170,112,3,2,701.0 
1530,110,141,1,1,106.0 
1531,1953,282,11,3,941.0 
1532,559,286,4,3,1878.0 
1533,157,460,2,4,1006.0 
1534,1462,980,4,3,1196.0 
1535,2287,1342,4,11,2817.0 
1536,1852,1543,4,15,1528.0 
1537,1676,2094,3,3,1506.0 
1538,1198,2246,7,8,4021.0 
1539,998,2798,5,6,1578.0 
1540,1003,3187,4,3,1484.0 
1541,1804,3590,3,5,2068.0 
1542,519,3706,4,3,1757.0 
1543,2390,3756,4,5,3413.0 
1544,1327,4403,3,4,371.0 
1545,1851,105,4,3,1180.0 
1546,224,1037,4,3,1884.0 
1547,189,1049,9,5,1767.0 
1548,2353,1348,5,10,3047.0 
1549,2393,1645,4,3,1734.0 
1550,1750,1646,4,3,1911.0 
1551,1328,1697,4,4,2561.0 
1552,1463,1719,4,4,2538.0 
1553,1596,1846,5,4,3481.0 
1554,2255,1959,4,15,5155.0 
1555,123,2062,2,1,107.0 
1556,2348,2334,4,3,1306.0 
1557,911,3260,4,3,1683.0 
1558,1076,3389,3,5,1059.0 
1559,1839,3397,3,5,2094.0 
1560,2460,3833,3,2,658.0 
1561,1751,3879,4,4,2553.0 
1562,2164,3919,3,4,1773.0 
