Galaxy Number,X coord,Y coord,X radius,Y radius,Max Pixel,Local Background,Pixel Count,Photon Count,Magnitude 
370,1437,116,6,1,3843.0,3452.38947368,285,849,17.9777307744 
371,124,552,5,5,3843.0,3434.44148936,564,11806,15.1197430528 
372,669,3315,7,7,3843.0,3432.54428044,1084,16663,14.7456170142 
373,1204,3896,6,5,3843.0,3428.80641026,780,13829,14.9480230584 
374,442,1316,7,6,3842.0,3420.4797048,1084,17993,14.6622410501 
375,2136,1475,7,6,3841.0,3426.13745387,1084,13974,14.9366981527 
376,972,3718,10,8,3841.0,3428.45758123,2216,23919,14.353142453 
377,2185,258,7,7,3840.0,3409.38099631,1084,19455,14.5774219122 
378,850,2327,8,6,3837.0,3432.9329096,1416,19577,14.5706346479 
379,240,2763,7,14,3835.0,3416.91913809,4316,39762,13.8013294476 
380,1818,3735,5,6,3834.0,3428.71153846,780,13058,15.0103083393 
381,2157,1325,6,6,3833.0,3425.31794872,780,13832,14.9477875493 
382,174,1454,10,8,3831.0,3423.15002344,2133,30638,14.0843489704 
383,196,1587,7,9,3830.0,3417.63426966,1780,27159,14.2152155623 
384,407,556,6,5,3826.0,3427.64358974,780,12506,15.0572039391 
385,578,2449,5,5,3825.0,3427.7677305,564,11482,15.1499561437 
386,1721,2599,11,7,3824.0,3432.82372754,2672,32539,14.0189894952 
387,1841,3064,6,4,3822.0,3434.38461538,780,9071,15.4058620826 
388,2228,449,5,5,3819.0,3417.91134752,564,12962,15.0183199572 
389,966,4178,5,5,3819.0,3423.69148936,564,8328,15.4986482087 
390,937,3830,6,11,3817.0,3422.48241018,2672,28084,14.1788525891 
391,1974,2741,6,5,3815.0,3428.72413793,725,13259,14.9937230735 
392,1085,4057,6,6,3815.0,3424.04871795,780,11007,15.1958275838 
393,1710,2600,1,5,3813.0,3431.84366577,371,6074,15.841313031 
394,275,3011,17,11,3811.0,3417.10458543,6368,52969,13.489945565 
395,2154,3509,6,5,3811.0,3422.27564103,780,11644,15.1347445081 
396,1973,3857,7,5,3811.0,3426.76383764,1084,14044,14.931272948 
397,799,1055,5,5,3810.0,3426.73758865,564,10242,15.2740380713 
398,1249,2012,6,5,3810.0,3418.8,780,11798,15.1204790204 
399,2053,109,7,18,3809.0,3410.06653123,3938,44852,13.6705454663 
400,1040,725,6,6,3809.0,3426.6974359,780,11250,15.1721186939 
401,1749,2135,6,6,3808.0,3423.96794872,780,13384,14.9835351801 
402,928,3373,7,7,3808.0,3442.97913769,719,20451,14.5232136282 
403,269,472,7,6,3806.0,3424.13929889,1084,16116,14.7818568532 
404,303,4396,8,8,3806.0,3426.03107345,1416,23196,14.3864672498 
405,586,137,7,8,3804.0,3425.89830508,1416,20790,14.5053637767 
406,108,208,7,8,3804.0,3421.44433198,988,17231,14.7092237939 
407,1194,3701,5,6,3803.0,3433.05641026,780,8491,15.4776028978 
408,1096,615,10,14,3801.0,3430.7847544,4316,44107,13.6887312009 
409,430,115,5,4,3800.0,3424.33510638,564,8217,15.5132167826 
410,1668,2506,9,9,3800.0,3430.7752809,1780,30564,14.0869745225 
411,2386,846,6,5,3799.0,3407.86282051,780,10532,15.2437228739 
412,945,3430,7,7,3799.0,3434.6402214,1084,14089,14.9277995772 
413,2407,167,7,6,3798.0,3411.23800738,1084,15337,14.8356489561 
414,1325,708,5,5,3798.0,3433.76614699,449,9500,15.3556909868 
415,2251,4357,8,4,3798.0,3411.73446328,1416,16701,14.7431438099 
416,1311,491,10,1,3796.0,3432.04397835,1478,18569,14.6280287094 
417,1445,602,1,2,3793.0,3417.60869565,46,503,18.5460800374 
418,678,1769,9,8,3793.0,3426.83697047,1558,30560,14.0871166252 
419,979,1081,20,7,3792.0,3423.73039041,8427,49512,13.5632238258 
420,1975,3669,6,7,3792.0,3421.89852399,1084,16735,14.7409357083 
421,445,499,7,7,3790.0,3435.19095941,1084,16550,14.7530050047 
422,117,1272,5,5,3788.0,3423.09751773,564,10254,15.2727667172 
423,2433,2936,6,5,3788.0,3421.63577864,777,13334,14.987598873 
424,1781,981,7,6,3787.0,3414.13468635,1084,18157,14.6523897661 
425,2074,1382,3,1,3786.0,3508.6173913,115,2510,16.8008156963 
426,118,2061,7,7,3784.0,3420.52842498,1073,15116,14.8514077919 
427,1725,3070,7,5,3784.0,3448.10885609,1084,7620,15.5951125717 
428,2204,1035,6,4,3783.0,3410.75512821,780,12957,15.0187388531 
429,2101,2776,6,6,3783.0,3423.90897436,780,11177,15.1791868727 
430,932,3889,6,7,3783.0,3426.17158672,1084,18367,14.639904435 
431,1581,3932,6,5,3783.0,3430.77435897,780,11011,15.1954330934 
432,1701,3926,5,4,3778.0,3426.82624113,564,7343,15.6353161795 
433,1944,261,7,6,3777.0,3422.150369,1084,19025,14.6016883364 
434,1121,340,9,6,3777.0,3425.99153021,1771,18399,14.6380144515 
435,1657,2054,5,5,3777.0,3421.81028369,564,7834,15.565041082 
436,194,1050,5,5,3776.0,3429.76595745,564,8930,15.4228713528 
437,949,2901,7,6,3776.0,3442.76937269,1084,11917,15.1095826516 
438,2388,3679,6,7,3776.0,3417.32287823,1084,18135,14.6537061002 
439,651,724,6,4,3775.0,3427.4025641,780,11355,15.1620321536 
440,1572,3892,8,7,3774.0,3425.75706215,1416,16500,14.7562901395 
441,1741,1643,10,5,3772.0,3413.67960289,2216,17422,14.6972549765 
442,736,4486,6,6,3770.0,3428.45769231,780,13271,14.9927408771 
443,831,1501,7,5,3769.0,3421.52398524,1084,15042,14.8567360391 
444,2123,4403,5,5,3769.0,3422.52836879,564,9510,15.3545487077 
445,2325,2401,6,6,3768.0,3418.62564103,780,11290,15.1682651452 
446,316,2940,5,4,3768.0,3424.29078014,564,8775,15.4418821872 
447,2089,303,9,10,3767.0,3421.0866426,2216,36277,13.9009215875 
448,2362,1990,5,6,3767.0,3425.84388186,711,10205,15.2779674774 
449,2030,221,7,5,3766.0,3409.37638376,1084,15147,14.8491834365 
450,2253,119,5,5,3764.0,3417.27659574,564,11425,15.1553594781 
451,1164,2044,9,8,3764.0,3418.73202247,1780,26964,14.2230392038 
452,616,2199,5,4,3763.0,3424.31737589,564,8305,15.501650908 
453,1933,2771,11,11,3762.0,3431.99426934,2094,37648,13.8606452254 
454,1794,3237,9,7,3762.0,3444.5177453,1437,11019,15.1946445423 
455,1958,281,6,6,3761.0,3418.52179487,780,13796,14.9506170358 
456,774,2930,8,7,3761.0,3429.42443503,1416,21693,14.4592009594 
457,2358,3294,7,12,3761.0,3425.12246835,3160,29689,14.1185110757 
458,256,251,8,6,3760.0,3422.00847458,1416,21239,14.4821648377 
459,943,3344,5,5,3759.0,3436.47340426,564,7168,15.6615050084 
460,2264,2275,8,6,3758.0,3427.56612903,1240,15453,14.8274679885 
461,1005,2706,7,1,3758.0,3437.933395,1081,9552,15.3497642155 
462,1882,876,7,7,3757.0,3415.67527675,1084,18991,14.6036304156 
463,594,3603,6,5,3757.0,3425.90769231,780,8385,15.4912423326 
464,405,2382,5,5,3756.0,3436.36524823,564,8686,15.4529504374 
465,1029,113,11,15,3755.0,3423.05115758,2678,34461,13.9566803105 
466,487,1658,6,8,3754.0,3420.85875706,1416,20615,14.5145416522 
467,1792,1459,5,4,3752.0,3416.40957447,564,8058,15.5344318424 
468,2040,2634,6,7,3752.0,3421.9797048,1084,14510,14.8958314689 
469,1134,1695,6,8,3751.0,3421.33968927,1416,19897,14.5530310001 
470,2218,1816,6,5,3751.0,3420.4,780,9980,15.3021736468 
471,649,1111,7,7,3750.0,3422.64852399,1084,15352,14.8345875957 
472,519,3138,6,6,3750.0,3425.13846154,780,10408,15.2565817911 
473,2069,3314,5,5,3750.0,3428.62943262,564,8976,15.4172928902 
474,2355,1826,5,3,3749.0,3435.39184397,564,6950,15.6950379885 
475,105,2356,6,6,3748.0,3417.41199226,517,11181,15.1787983813 
476,2046,3158,11,12,3747.0,3430.62468354,3160,46757,13.625383404 
477,561,3259,5,9,3747.0,3424.33820225,1780,20835,14.503016238 
478,2026,4129,6,4,3747.0,3417.69230769,780,9813,15.3204955029 
479,373,1962,7,5,3746.0,3424.59409594,1084,13673,14.9603404655 
480,1964,4352,10,6,3744.0,3415.04783394,2216,15522,14.8226308022 
481,1913,1130,6,5,3743.0,3412.64615385,780,12293,15.0758552959 
482,1844,4078,5,6,3742.0,3423.10897436,780,10839,15.2125269593 
483,1529,4423,4,4,3742.0,3429.825,360,6016,15.851730431 
484,2117,559,5,4,3740.0,3410.60283688,564,8399,15.4894310468 
485,822,1784,6,6,3740.0,3422.62435897,780,11237,15.1733740478 
486,1644,2275,9,5,3740.0,3422.91797753,1780,19703,14.5636691066 
487,676,3605,11,7,3737.0,3425.15568862,2672,25940,14.2650750706 
488,940,1174,7,7,3734.0,3425.11531365,1084,15203,14.8451767612 
489,302,1527,5,5,3734.0,3424.60106383,564,7780,15.5725510075 
490,2417,2965,6,5,3734.0,3419.23461538,780,11596,15.1392294833 
491,2310,3433,5,4,3734.0,3426.72340426,564,6853,15.7102981705 
492,1124,1475,7,6,3733.0,3419.22785978,1084,13538,14.9711137256 
493,1522,4063,7,7,3733.0,3423.62084871,1084,14800,14.8743457115 
494,1476,332,2,1,3731.0,3423.22222222,36,314,19.0576758798 
495,172,370,6,6,3731.0,3431.95225806,775,8544,15.4708469008 
496,1518,1918,6,6,3731.0,3421.48974359,780,12790,15.0328236388 
497,2084,3723,6,5,3731.0,3426.94230769,780,8156,15.5213069572 
498,1503,2883,9,8,3730.0,3447.28426966,1780,13671,14.9604992917 
499,1769,2554,6,7,3729.0,3427.31377246,835,11461,15.1519437187 
500,1943,2673,6,8,3729.0,3425.90042373,1416,18299,14.6439316071 
501,1838,3435,6,5,3729.0,3431.82179487,780,9516,15.3538639166 
502,1964,4161,7,8,3729.0,3427.52330508,1416,19254,14.5886975813 
503,161,199,6,6,3728.0,3420.56025641,780,10224,15.275947898 
504,1798,1772,6,9,3728.0,3419.01966292,1780,22139,14.4371049993 
505,1643,1792,6,6,3728.0,3422.3,780,12393,15.0670588758 
506,1152,3860,7,6,3728.0,3429.86900369,1084,16255,14.7725325654 
507,1573,4098,5,5,3728.0,3425.43439716,564,8312,15.5007361636 
508,2287,599,8,6,3727.0,3408.50423729,1416,21020,14.4934182208 
509,2422,1340,9,6,3727.0,3433.70168539,1780,15027,14.857819284 
510,2278,490,10,8,3726.0,3407.59476534,2216,35151,13.9351557884 
511,1996,1048,5,5,3726.0,3413.30141844,564,9059,15.4072993509 
512,2252,1968,7,6,3725.0,3430.64391144,1084,13642,14.962804887 
513,2154,599,8,8,3724.0,3414.04661017,1416,21884,14.4496832347 
514,1633,1396,6,6,3724.0,3419.03717949,780,10703,15.2262361864 
515,1359,2341,6,5,3723.0,3422.32820513,780,11171,15.1797698705 
516,201,3521,6,6,3722.0,3422.95769231,780,9761,15.3262642181 
517,1111,1304,7,13,3721.0,3418.32020364,3732,30893,14.075349789 
518,2193,1435,4,5,3721.0,3431.31028369,564,7410,15.6254544801 
519,925,4246,5,7,3721.0,3424.01291513,1084,13362,14.9853213315 
520,277,4500,5,6,3720.0,3423.90060241,664,8820,15.4363285372 
521,1586,987,4,4,3719.0,3426.89444444,360,5588,15.9318590064 
522,1882,273,9,7,3718.0,3406.70449438,1780,22536,14.4178079151 
523,347,428,6,5,3718.0,3425.4,780,8825,15.4357132149 
524,1017,1069,6,5,3718.0,3422.79615385,780,10084,15.2909179075 
525,677,1713,5,5,3718.0,3430.06039076,563,8801,15.4386699475 
526,1174,2871,6,5,3718.0,3446.5092437,595,6835,15.7131537027 
527,1341,4387,5,5,3717.0,3434.38606403,531,7430,15.6225279656 
528,1248,764,7,6,3716.0,3427.69741697,1084,13679,14.9598641261 
529,2006,1473,5,4,3716.0,3431.40425532,564,6100,15.8366754125 
530,787,1681,8,7,3716.0,3429.64689266,1416,19467,14.5767524278 
531,1967,4057,5,4,3716.0,3421.17553191,564,7200,15.6566687589 
532,2343,847,7,8,3714.0,3409.41666667,1416,20706,14.5097594758 
533,688,2363,7,6,3714.0,3424.69797688,692,9426,15.3641814114 
534,1333,2661,1,10,3714.0,3434.50841407,1961,13109,15.0060760913 
535,502,405,10,7,3713.0,3425.26895307,2216,18865,14.6108579762 
536,2021,1940,6,6,3713.0,3420.30512821,780,12419,15.0647834323 
537,213,477,8,7,3712.0,3422.20409605,1416,14956,14.8629613588 
538,524,3218,7,8,3712.0,3423.08403955,1416,16068,14.7850954424 
539,432,4309,6,10,3712.0,3421.56994585,2216,12562,15.0523530273 
540,1506,2805,7,7,3711.0,3438.79428044,1084,10473,15.2498222412 
541,2119,1610,5,4,3710.0,3424.4893617,564,6554,15.7587339074 
542,2203,2798,9,5,3710.0,3416.53932584,1780,17770,14.6757814305 
543,743,890,5,6,3709.0,3434.24615385,780,9945,15.3059880313 
544,484,3157,5,5,3709.0,3424.35638298,564,6753,15.7262581257 
545,2049,2242,5,7,3708.0,3423.40498155,1084,14834,14.8718543133 
546,1999,2740,5,5,3708.0,3428.06028369,564,7485,15.6145204883 
547,2068,1304,12,11,3707.0,3421.35316456,3160,49349,13.5668041084 
548,2261,3543,6,5,3707.0,3419.50897436,780,8298,15.5025664238 
549,517,3738,5,5,3707.0,3423.43262411,564,6209,15.8174458504 
550,2175,1216,8,7,3706.0,3424.27471751,1416,17252,14.7079013763 
551,100,1444,7,12,3705.0,3426.28408328,1489,15930,14.7944605605 
552,612,3350,6,10,3705.0,3430.02034329,1573,14566,14.891649236 
553,1183,4045,7,5,3705.0,3421.97878229,1084,11327,15.1647127487 
554,939,3538,5,5,3704.0,3431.60992908,564,7594,15.598823518 
555,658,4510,9,1,3704.0,3422.43439912,907,8325,15.4990393946 
556,917,2883,9,5,3703.0,3438.30241935,1488,12921,15.0217596838 
557,2277,4451,2,2,3703.0,3410.40217391,92,658,18.254435266 
558,2222,1441,9,10,3702.0,3428.52306989,2189,25561,14.2810553992 
559,1614,4329,7,5,3702.0,3418.80442804,1084,12802,15.0318054429 
560,652,307,8,6,3699.0,3431.80538922,1336,12984,15.016478733 
561,1861,770,6,6,3699.0,3422.85128205,780,14330,14.909384524 
562,2035,2585,6,7,3699.0,3425.27703985,1054,13045,15.0113897914 
563,1623,3550,5,5,3699.0,3446.61879433,564,5329,15.9833856994 
564,499,1542,6,1,3698.0,3446.0,514,7484,15.6146655529 
565,2186,2740,5,5,3698.0,3425.05141844,564,7233,15.6517038373 
566,2107,500,7,6,3695.0,3412.99345794,1070,16498,14.7564217518 
567,767,1158,5,5,3695.0,3424.11702128,564,7470,15.6166984955 
568,101,663,17,33,3692.0,3425.78771685,12163,103111,12.766737503 
569,2069,2254,5,5,3691.0,3426.2677305,564,8437,15.4845298772 
570,1909,2322,5,3,3690.0,3419.01241135,564,5957,15.8624309998 
571,950,2332,8,11,3690.0,3435.72747748,2664,25548,14.2816077313 
572,1005,2548,6,4,3690.0,3436.18333333,780,6691,15.7362724253 
573,1615,108,5,5,3689.0,3429.49156118,474,6511,15.7658807616 
574,1690,601,4,4,3689.0,3424.7,360,5585,15.9324420564 
575,2069,2389,5,4,3689.0,3420.9929078,564,8142,15.5231722549 
576,2117,4319,4,4,3689.0,3416.675,360,4879,16.0791729547 
577,659,3667,5,5,3687.0,3429.02304965,564,7346,15.63487269 
578,1151,4241,4,5,3687.0,3418.52304965,564,5920,15.8691957332 
579,2110,4344,5,5,3687.0,3427.06597938,485,7163,15.6622626221 
580,837,1428,7,5,3686.0,3420.32472325,1084,11617,15.1372650266 
581,1763,3066,5,5,3686.0,3442.54964539,564,5993,15.8558893058 
582,1052,3755,5,5,3686.0,3432.78546099,564,7309,15.6403550953 
583,634,1875,4,4,3685.0,3430.06666667,360,5797,15.8919917491 
584,1136,2886,10,5,3684.0,3437.24895397,1912,15209,14.8447483503 
585,772,355,9,8,3683.0,3428.49775281,1780,20779,14.5059383923 
586,385,2936,7,6,3683.0,3422.17250923,1084,11491,15.1491054384 
587,2283,4223,4,6,3683.0,3414.62051282,780,11035,15.1930691563 
588,855,3303,5,7,3682.0,3444.02306273,1084,10024,15.297397355 
589,1354,3542,6,6,3682.0,3444.54122939,667,5789,15.8934911261 
590,304,131,9,8,3681.0,3417.25898876,1780,21765,14.4556033213 
591,191,201,7,6,3681.0,3419.71863469,1084,10431,15.2541851365 
592,1913,2429,6,6,3681.0,3424.80216383,647,11157,15.1811314173 
593,2289,1368,7,8,3680.0,3431.79096045,1416,15119,14.8511923324 
594,2281,4444,1,2,3680.0,3409.94565217,92,712,18.1688000159 
595,1368,266,7,6,3679.0,3424.36254613,1084,10134,15.2855477501 
596,1650,2268,5,1,3679.0,3429.07052897,397,5524,15.9443658252 
597,1009,3471,6,7,3679.0,3432.96217712,1084,11398,15.1579283684 
598,622,3596,4,4,3679.0,3428.12777778,360,4576,16.1487849605 
599,273,4372,8,11,3679.0,3433.99775281,2670,37686,13.8595498905 
600,1294,204,5,5,3678.0,3440.33156028,564,5164,16.017534416 
601,1948,1591,5,5,3678.0,3424.57801418,564,7481,15.6151008631 
602,2460,1761,8,7,3678.0,3434.54891304,920,10525,15.2444447387 
603,789,2655,7,8,3678.0,3433.60475352,1136,14834,14.8718543133 
604,2406,4301,4,2,3678.0,3414.91944444,360,3513,16.4358046255 
605,2089,916,7,8,3677.0,3411.27966102,1416,20424,14.5246479955 
606,1821,1647,5,5,3676.0,3423.0,564,8207,15.5145389164 
607,1654,2380,6,5,3676.0,3422.48076923,780,8343,15.496694391 
608,570,2856,5,5,3676.0,3425.87411348,564,8164,15.5202425099 
609,141,4042,5,4,3676.0,3420.38829787,564,6099,15.8368534166 
610,1064,3317,6,9,3675.0,3442.01797753,1780,12667,15.0433155736 
611,2147,3577,4,4,3675.0,3423.13055556,360,4654,16.1304340526 
612,1487,3696,7,5,3675.0,3436.25738007,1084,7378,15.6301533728 
613,1461,3695,6,7,3674.0,3436.27893175,1011,9189,15.3918293712 
614,1096,3866,6,4,3674.0,3432.28594507,619,8505,15.4758142051 
615,2053,4171,6,4,3674.0,3417.71666667,780,10621,15.2345864779 
616,2450,791,4,3,3673.0,3413.39722222,360,4294,16.2178448997 
617,340,1913,7,5,3673.0,3417.07287823,1084,12003,15.1017754848 
618,2438,1634,6,5,3672.0,3434.16025641,780,7379,15.6300062241 
619,1093,2624,5,4,3672.0,3427.80851064,564,5739,15.9029094381 
620,1975,2801,6,7,3672.0,3427.41143911,1084,12822,15.0301105686 
621,1114,3577,5,7,3672.0,3437.5498155,1084,11010,15.1955317026 
622,1868,2487,5,4,3671.0,3423.79787234,564,6369,15.7898218778 
623,185,3683,4,5,3671.0,3422.72340426,564,6416,15.7818391118 
624,318,819,6,7,3670.0,3430.27490775,1084,11355,15.1620321536 
625,1447,1758,7,5,3670.0,3428.92163009,638,8729,15.4475887663 
626,709,3033,5,8,3670.0,3425.45762712,1416,12289,15.0762086394 
627,615,3413,7,8,3670.0,3425.52754237,1416,14647,14.8856282961 
628,1582,1460,5,4,3669.0,3421.80141844,564,6245,15.8111688932 
629,903,4252,7,5,3669.0,3420.42165242,1053,12363,15.0696903269 
630,1688,386,6,10,3667.0,3415.49638989,2216,19187,14.5924823111 
631,1906,1925,6,4,3667.0,3416.19871795,780,7482,15.6149557403 
632,2346,2407,4,4,3667.0,3421.38888889,360,5678,15.9145115295 
633,782,129,6,6,3666.0,3428.75,780,8913,15.4249402337 
634,1207,256,10,7,3666.0,3424.00812274,2216,14771,14.8764752546 
635,1487,1591,5,4,3666.0,3419.21276596,564,5617,15.9262389403 
636,1769,2232,4,4,3666.0,3421.70277778,360,4456,16.1776370446 
637,1564,2571,9,9,3666.0,3426.7247191,1780,15363,14.8338099236 
638,334,3033,6,6,3666.0,3426.97051282,780,8237,15.510577335 
639,1257,986,4,4,3665.0,3428.325,360,5194,16.0112451368 
640,1842,1712,7,6,3665.0,3416.18357934,1084,12981,15.0167296252 
641,2416,3274,5,6,3665.0,3420.85769231,780,8342,15.4968245362 
642,1420,2237,4,4,3664.0,3423.74018127,331,4737,16.1112415382 
643,2330,2984,5,4,3664.0,3416.65425532,564,6005,15.8537174707 
644,528,3672,5,4,3664.0,3423.41489362,564,5031,16.0458642067 
645,2304,4317,4,4,3664.0,3415.63333333,360,4628,16.1365166243 
646,171,110,3,4,3663.0,3424.68169014,355,4161,16.2520057105 
647,1341,136,7,6,3663.0,3427.76507277,962,13473,14.9763392255 
648,1576,470,6,6,3663.0,3433.03418803,585,11401,15.1576426358 
649,1380,2102,6,6,3663.0,3419.90128205,780,10872,15.2092263907 
650,166,182,5,3,3662.0,3420.74863388,549,4703,16.1190625531 
651,749,1813,6,6,3662.0,3419.38589744,780,8351,15.4956537908 
652,721,2908,6,5,3662.0,3426.31410256,780,7204,15.6560657396 
653,439,1455,6,6,3661.0,3427.64615385,780,12246,15.0800143623 
654,808,1715,8,7,3661.0,3418.80225989,1416,14931,14.8647777613 
655,1262,2160,6,7,3661.0,3417.81365314,1084,12245,15.0801030263 
656,649,813,5,5,3660.0,3429.9929078,564,6586,15.7534456841 
657,505,3180,5,4,3660.0,3427.32269504,564,6127,15.8318802992 
658,2077,1381,3,1,3659.0,3483.45714286,105,1063,17.7336668387 
659,677,1861,6,4,3659.0,3418.74871795,780,7499,15.612491616 
660,2194,3257,1,7,3659.0,3447.74774775,666,5784,15.8944292893 
661,1783,749,7,6,3658.0,3419.50830258,1084,15155,14.8486101482 
662,933,1227,4,5,3658.0,3435.55496454,564,5362,15.9766829759 
663,686,1232,6,7,3658.0,3425.07195572,1084,12523,15.0557290485 
664,1349,2011,5,5,3658.0,3419.41134752,564,6460,15.774418705 
665,143,2116,6,6,3658.0,3426.48205128,780,13127,15.0045862869 
666,1022,2170,5,5,3658.0,3423.18439716,564,6999,15.6874100162 
667,231,3469,5,6,3658.0,3421.73076923,780,9616,15.3425138634 
668,1114,454,5,5,3657.0,3435.90425532,564,7363,15.6323629988 
669,2124,538,4,4,3657.0,3421.50277778,360,4765,16.1048427376 
670,1202,793,6,6,3657.0,3427.10641026,780,9777,15.324485962 
671,898,2180,6,5,3657.0,3428.01538462,780,9482,15.3577501225 
672,510,800,6,6,3656.0,3425.55641026,780,8777,15.4416347541 
673,865,884,6,5,3656.0,3428.08076923,780,10298,15.2681177813 
674,628,2438,6,5,3656.0,3424.20897436,780,7289,15.6433301244 
675,1894,531,5,4,3655.0,3410.82624113,564,7054,15.6789113617 
676,571,2630,7,8,3655.0,3422.57980226,1416,19620,14.5682524924 
677,1851,103,5,5,3654.0,3412.82954545,352,5414,15.9662043714 
678,1442,157,1,2,3653.0,3427.56818182,44,315,19.0542236155 
679,2179,1402,8,5,3653.0,3423.95762712,1416,8705,15.4505780614 
680,2070,2927,5,5,3653.0,3424.96985816,564,6613,15.7490036932 
681,948,3565,6,5,3653.0,3431.25,780,8190,15.5167902456 
682,1736,3691,5,5,3653.0,3434.39539007,564,6429,15.7796414356 
683,1358,2877,5,5,3652.0,3448.45212766,564,4337,16.2070264446 
684,1934,3203,7,6,3652.0,3435.21494465,1084,9090,15.4035902919 
685,1907,3375,5,4,3652.0,3432.7748227,564,6739,15.7285113591 
686,2149,3949,5,4,3652.0,3418.51241135,564,6581,15.754270273 
687,2004,1878,4,4,3651.0,3421.30833333,360,4647,16.1320683188 
688,473,2136,4,5,3651.0,3422.16489362,564,6257,15.8090846126 
689,411,2929,7,7,3651.0,3424.72509225,1084,12874,15.025716238 
690,2125,432,6,5,3650.0,3408.49102564,780,9103,15.4020386432 
691,2060,1961,5,4,3650.0,3424.08510638,564,7276,15.645268274 
692,1191,4453,6,4,3650.0,3421.78461538,780,7009,15.68585985 
693,2382,223,4,4,3649.0,3411.87222222,360,4536,16.1583173853 
694,346,2010,7,8,3649.0,3421.11581921,1416,18279,14.6451189179 
695,926,1220,4,5,3648.0,3424.03285421,487,6019,15.8511891417 
696,2355,3765,8,6,3648.0,3417.2622549,1224,15525,14.8224209779 
697,989,100,1,4,3647.0,3456.33673469,98,1857,17.1279702407 
698,744,4400,5,6,3647.0,3420.60384615,780,7881,15.5585466812 
699,1756,2824,5,8,3646.0,3430.96327684,1416,13245,14.9948700934 
700,2446,4304,7,6,3646.0,3410.1798893,1084,8194,15.516260101 
